user_id,age,signup_days_ago,stated_favorite_genres,affinity_Action,affinity_Comedy,affinity_Action-Comedy,affinity_Crime,affinity_Spy-Thriller,affinity_Sci-Fi,affinity_Drama,affinity_Romance,affinity_Horror,affinity_Animation,affinity_Thriller,affinity_Mystery,affinity_Fantasy,affinity_Documentary
296,24,449,Animation|Horror|Comedy,0.08841156705814987,0.1965111602034746,0.00013446756850331524,0.10636403013421054,0.015831321725245956,0.0001276356275287556,0.002238638577314499,3.639159289877076e-07,0.22139310549065966,0.2810963298376432,0.023747374721558617,8.172057177569985e-05,0.03052833715490686,0.0335339474130993
297,31,120,Crime|Comedy|Romance,0.10534639563742937,0.2274518785937382,0.0027873828112063223,0.2289663043734325,0.0634751417339908,0.0034043975127512984,0.004703885255486185,0.2066044384493282,0.00756827327627037,0.018133708061526456,0.0008461240442255311,0.0835514265384002,0.04502636893582575,0.0021342747763889243
298,33,1842,Thriller|Mystery|Horror,0.07317249695202398,0.08933577876539356,0.0034189557049132016,0.008393095927518695,0.11684034402660688,0.008147150916114822,0.0005778264030406992,0.0077175111351465335,0.1202548757929873,0.0684228519019193,0.180391339486395,0.15398042979248697,0.09174704591494129,0.07760029728051183
299,28,1755,Drama|Mystery|Comedy,0.0072633818713257045,0.13799250568533944,0.08360029412985365,0.06670625552802079,0.017273239944172642,0.0011445888148127062,0.396607447388538,0.01837253017545413,0.0011521224874687997,0.005701896032554956,0.0008526451962459055,0.2098556499474647,0.0004665380583121648,0.05301090474043647
300,70,222,Action-Comedy|Fantasy|Drama,0.034619401030023124,0.029354622273096695,0.33611663783188395,0.01902683517531387,0.00017878780229026747,0.021554344853143947,0.12468486048641057,0.1184520811851348,0.004995644360958242,0.04926316906599712,0.1028825708615368,7.69240014036713e-06,0.1568136531683885,0.0020496995056816
301,30,362,Crime|Thriller|Action,0.16922656679435927,0.00134638328841048,0.10774741388381882,0.32674282547871053,0.025139579931039217,0.01720811678563061,0.031067967477486396,0.028295473435922952,0.019923560437814763,0.031894588950160035,0.17855120962205398,0.006924026909800485,0.01904226943534298,0.03689001756944936
302,33,857,Crime|Horror|Fantasy,0.021110214619465866,0.0038650319797699827,0.001256828287990984,0.2537825433671787,0.015907628750249366,0.0022062975298033412,0.0038794307945628705,0.1271396820797552,0.2040411460606853,0.001493165889617293,0.11260314965856981,0.06482126536033586,0.13183427231113146,0.05605934331088399
303,28,1114,Action|Drama|Crime,0.39626032748927814,7.758704863348084e-09,0.05539331006768458,0.12263672585209774,3.012278300455072e-06,0.06887850287106516,0.16771949902540736,0.1040410635245415,0.033196235578278055,0.013254866803844374,0.003065592667834041,0.026729361024965783,0.007243646609395657,0.0015778484486023304
304,30,719,Crime|Documentary|Sci-Fi,0.0014015179291858879,0.05045610441322854,0.002640029372052479,0.2986258507256807,0.08315519012852263,0.09395216780791013,0.019040592143905855,0.0003759183359315451,0.03521357441227539,0.0028526349377610864,0.06723599282927147,0.08189437204487546,0.004723959219206109,0.2584320957001928
305,55,725,Crime|Thriller|Documentary,0.01830121483690752,0.013058914088258445,2.432829789972279e-06,0.4794499514946601,0.029277638539414393,0.0003193201697003901,0.0005291174536811025,0.0023245236196974845,2.738776231289298e-06,0.0011598418014059472,0.26061932012220723,0.03496672756747696,0.04977311757059767,0.11021514112997152
306,72,636,Mystery|Sci-Fi|Fantasy,6.024669748131406e-05,0.10942927033278733,0.0009204073576796011,9.757616143577034e-05,0.05059707574775622,0.18320888114854444,0.00881538489585093,0.00881450092038785,0.08930571633453856,0.07003496484544064,0.030758755099597135,0.33677302813589344,0.1101075294378392,0.001076662884767518
307,61,1303,Animation|Action|Spy-Thriller,0.2307808332603454,0.004060864167947893,0.00042177585517923477,0.006663217900694513,0.20658659972946483,0.0037339385227583054,7.52503794714483e-05,0.045820576158703996,0.0052158493004131265,0.4305275573989943,0.009181639019193567,7.668646077367138e-10,0.0005533503287796883,0.056378547211189074
308,57,550,Action|Documentary|Thriller,0.15172736288360728,0.04156817912865964,0.0606500804654433,0.004769614417043506,0.05974422744053912,0.05898927553472078,1.5667170595697215e-13,0.10688373157035518,0.1170425168596346,0.11144212211556936,0.12086776587385456,0.0003711193322678493,0.019510744941554727,0.14643325943659358
309,64,602,Horror|Thriller|Fantasy,0.09884864890557014,0.12386658370608626,0.011780009343885659,0.004092590812655993,0.008375383191944037,7.424813385387339e-05,4.144803322342069e-05,0.10372326436577103,0.2385364733040166,0.06322926119395925,0.19734599656598154,0.013171134830714913,0.13674164190015697,0.00017331571218042328
310,66,1974,Horror|Crime|Drama,0.025056768163979178,0.009797222299695128,0.005029901224470757,0.21204550868123717,0.015944273847615324,0.0014130993195341393,0.20159041446496903,0.0031501931071963737,0.28526979763739,0.0011986519589813893,0.12025929236726081,0.015222278981712623,0.07901560413511297,0.02500699381084504
311,45,1208,Action-Comedy|Horror|Spy-Thriller,0.008790286991415467,0.08637708179531785,0.3317873560847681,0.05438989912743569,0.1298620098346157,3.404619475654319e-05,0.07335487523467077,0.0208930223357197,0.22240402438351017,0.007023105197479923,0.007996419393458886,0.02479123283602477,0.027718016194130248,0.0045786243966962435
312,16,1974,Action-Comedy|Action|Crime,0.20782024039850236,0.05095345691852864,0.2759487659293216,0.09879811743933967,0.026109026561835516,0.09303515226980848,0.01852629351011933,0.05784852481198465,0.043038189551928785,0.03918368814693712,0.04925708659989535,0.0234303865411666,0.0024447277748799725,0.013606343545751973
313,48,1854,Documentary|Drama|Action-Comedy,0.005948135289672962,0.0009180377760013877,0.10847490960801467,0.0533304045949317,0.08818983080470717,1.555548045984969e-05,0.13098978315643817,0.07183417010409611,0.0017203728334947753,0.08875535125201842,0.05591219890938801,0.07543853336755647,0.00015147906288936306,0.3183212377603307
314,45,1992,Drama|Mystery|Action-Comedy,0.0017732790375034166,0.003516200734022067,0.07383090693821061,0.00715272350531094,1.5698605781086072e-05,0.03754865375736601,0.6114777790504784,0.00039200749341515383,0.002968621054297547,0.0069583017166532915,0.03192624157635519,0.1285405792455361,0.06052747180542992,0.03337153547964023
315,32,936,Crime|Thriller|Comedy,0.001887815706663549,0.12465970459640018,0.00375721571434503,0.4436396814005876,0.07129296089437705,3.525958190924829e-05,0.011513467400984691,0.05026362003327941,0.006226736448012971,0.0072788094571663,0.27038540718889936,2.4611285649436094e-06,0.0023241834032143465,0.006732677045595188
316,24,732,Mystery|Sci-Fi|Action-Comedy,0.006270439810515308,0.04742282870714089,0.1694674574673164,0.00021984028214575008,0.02362013929919764,0.26410902922617285,0.0001160972236219955,0.06455924306143528,0.06167500277559965,0.00024188305085677875,0.006149803097163733,0.27401927126083975,0.013243241759249881,0.06888572297874422
317,37,1434,Animation|Sci-Fi|Spy-Thriller,0.00011056648292845598,0.052995108661480925,0.10079084125225911,0.0003708019147143027,0.11569619750845861,0.11605628237423095,0.01878463070988886,0.0021625634061813296,0.06212328461707823,0.4475890357994988,0.028357399062512632,0.021955303849627423,0.0328142897702205,0.00019369459091988446
318,41,1138,Crime|Horror|Thriller,0.0014993808681540131,0.06328001766810158,0.029686981141990004,0.27947308713043256,0.0015769935124941958,0.004470010812927693,0.04050714529309377,0.035408274896280276,0.2777228780016258,0.09336100723516527,0.11353161862591538,0.04832331324856291,0.0019482007329270428,0.009211090832329448
319,54,238,Mystery|Horror|Documentary,0.03686240860931418,0.019727346566265052,0.07570767917734343,0.022336825880426084,0.0004317317509162027,0.021574582745870576,0.029297165497703278,0.07793831828834419,0.1464655994271924,0.02331681157758543,0.027110274435292587,0.27296714750818335,0.11282254327572935,0.133441565259834
320,65,1096,Documentary|Drama|Comedy,0.006469688683457153,0.18397397763836168,0.0014352074553422136,0.09224475833783981,0.0198078660448431,0.0038072109893787704,0.21519564770172955,0.012517104064348188,0.11645006926916306,0.013202376564826953,0.002080296850479405,0.07713662749334851,0.000838399231771862,0.2548407696751097
321,54,1591,Comedy|Crime|Mystery,0.014007823923582276,0.23160326880893098,0.015386278832763436,0.20857590413031743,0.0067772875690917805,0.03464263564275392,0.0020588594145943663,0.009791527591969815,0.15212014867094442,0.04156667261057617,0.11473354421136597,0.1678074599345263,4.1618159171332995e-05,0.0008869704994116168
322,61,815,Comedy|Documentary|Romance,0.007153870117084359,0.37225269196949956,0.025308339462727678,0.00045282671122843734,0.027093422297598434,0.12070346240065795,0.06600402117161971,0.13112920410098064,0.024671348324561616,0.028702456548220352,0.0036812612440520467,0.0006350522658468981,0.043870302066452684,0.1483417413194696
323,52,1882,Crime|Animation|Documentary,0.0022483324919042925,0.004122511852543704,0.099721135090088,0.25452090710807557,0.08736665686291058,0.054086952190342215,1.2054773478672697e-05,0.0036909665598992103,6.614159619858135e-05,0.186981469628066,0.13312729540709817,0.009965696021920718,0.023111520294051644,0.1409783601234227
324,22,1592,Animation|Crime|Mystery,0.11770199655882146,0.13905277473474506,0.03318003812399479,0.1544458428501041,0.001757355415628874,0.006268417125175449,0.0023419539522141213,0.025650865823921294,0.028350830320944313,0.24887610989369785,0.0702036073015693,0.14311856251423544,0.008119272760766962,0.020932372624181152
325,16,204,Documentary|Animation|Crime,2.8655259294347647e-05,0.016371165524888973,0.0012173358233552468,0.1789693837824577,0.07535128710909228,0.020758835489685476,0.00482378198181699,0.0729876212854548,2.2362311224321234e-05,0.2948557128031745,0.02786270644226867,0.0011582802685062407,0.0020232804542273056,0.30356959146455326
326,70,867,Spy-Thriller|Horror|Drama,0.007200302657406867,0.00021580898027292382,0.060454571549011536,0.010767340220963716,0.47308713572452005,0.06065584928752639,0.10133589121650328,0.0003179772846358768,0.11362584769320411,0.017385913212823487,0.0008137853284332691,0.028070604957897257,0.0795372749520962,0.04653169693470525
327,46,782,Mystery|Horror|Sci-Fi,0.1241501864852281,0.01169428384212373,0.013323133258472829,0.014930686664490002,0.0011098254033628378,0.13441127267772376,0.00629513873830071,0.004547439684976842,0.15330147180703907,0.029436993286784122,0.061220807343487074,0.2954954353293721,0.0678148699347411,0.0822684555438976
328,18,928,Animation|Horror|Mystery,0.12688699933572078,0.004264829821003587,0.0080024916085005,0.00013049072484789477,0.0017914744426204047,0.00754881791997264,0.037426613667854665,0.1389325015645624,0.22224547392775673,0.22911363973929333,0.005466837672610762,0.21177815768373698,0.00019372891197143568,0.006217942979547826
329,36,1116,Animation|Drama|Fantasy,0.0808958995849781,0.009881837365740383,1.5779929165916906e-05,0.002127457014521478,0.020806833018427735,0.006016728522844407,0.15365662210918657,0.0916239524502431,0.07183357170556898,0.39419396416242924,0.024005681555138204,0.04069463344025865,0.0946551968445573,0.009591842296939806
330,35,1975,Animation|Fantasy|Romance,0.13483742568893506,0.006118438508387169,0.05326919092353989,0.014287161082383355,0.0004243950807425088,0.023616055016110287,0.13414628684431645,0.14957789877503577,0.010967389349115415,0.2237940222267376,0.06336704672132286,0.0015961792184700974,0.16593374860009477,0.018064761964808773
331,46,1218,Comedy|Drama|Fantasy,0.0033102791597455616,0.44832661550917374,0.03135875736429625,0.028095256549032124,0.042019195045319487,0.03356704999676998,0.23953582786533334,0.042938425311625346,0.020345947130978544,0.03065721802507961,0.009876394212988499,0.0013196467932531351,0.06793764142177233,0.0007117456146323648
332,38,1869,Drama|Spy-Thriller|Animation,0.04596141643015665,0.001376326819875262,0.08425876255888001,0.0586060959659097,0.15373263823463917,3.3690378941127484e-05,0.3294013964017322,0.0004929793849263918,0.0337959935447333,0.12429295027401767,0.09905891416853273,0.0044267340150784635,0.024392656555890343,0.04016944526668698
333,38,635,Action|Thriller|Documentary,0.37876491240903737,0.0035199721411978877,7.244622378555774e-06,0.02080951847654937,0.010661623858410995,0.13060370778552075,0.02352825389500081,0.027629447923931388,0.06328611567509844,0.03548741158727439,0.1556057029059799,0.01010579435228623,0.0007903375705299573,0.13919995679680397
334,67,1997,Fantasy|Action|Documentary,0.21186083856157809,0.013497644229356481,0.0007718459193141911,0.10254479534861267,0.01699246584526781,0.02841672061034486,0.049672283840372845,0.03771753450939226,0.0019128555788549097,0.024851145508363953,0.022646533822915833,0.07916590451534938,0.22718028218971567,0.18276914952056098
335,30,1304,Animation|Comedy|Romance,0.08832200570074276,0.19394385676485745,0.03986381548254957,0.06862745810116633,6.761027622219503e-05,0.00010755092485982475,0.0017063750054518785,0.18319965557778828,0.06533067436665774,0.19452297453728232,0.12634289795056797,0.0211105184100475,0.01620044751286066,0.0006541593889455517
336,39,1366,Horror|Animation|Thriller,0.019738696004470587,0.04226972009864489,0.025320575497828235,0.00018651903023778548,0.006285231397427395,0.0026413274047782207,0.07679471744693611,0.004787328526129049,0.42908118720053146,0.2157015027383923,0.170616502251314,0.0013533203500278293,0.005211473227644986,1.1898825637125054e-05
337,68,1161,Sci-Fi|Animation|Documentary,0.0014415451160167765,0.0010613903018975464,0.0019509332215527832,0.006853359691259419,0.0048379001682492045,0.40612886817249083,0.003953978457730475,0.004156977686602656,0.008415043356492213,0.22868186548099792,2.0337423192165003e-06,0.13288414769823895,0.00037227162277626765,0.19925968528337565
338,39,325,Spy-Thriller|Comedy|Action-Comedy,0.06958312017518824,0.1645281506533814,0.10536344306758397,1.5485622139635597e-05,0.4104939711341444,0.0376957587042071,0.06742417491067595,0.028132544421278067,0.0017819813049395944,0.10206122567393548,0.004808532735337255,0.0011357500077602584,0.0018921217065530087,0.0050837398828756245
339,24,1183,Sci-Fi|Documentary|Comedy,0.044252916963351104,0.1854622265608429,0.07166292525614958,0.013098338287333745,0.0023059825061726756,0.30915980292414774,0.047577141322706726,0.020198220087831703,0.0003909523685058178,0.0006949480170224502,0.011190563312190751,0.09221668785620812,0.00022756308461950134,0.20156173145291717
340,66,1122,Spy-Thriller|Action-Comedy|Comedy,0.03966232228645698,0.1628344341176698,0.21494696620279144,0.05510366077427671,0.2545533673257933,0.008487712408208269,0.009734723342467898,0.045223972498592745,0.008780229094961326,0.007830196326018904,0.05161733246105484,0.07315997824941282,0.06776779039712494,0.00029731451517000135
341,73,1469,Horror|Romance|Thriller,0.06398521693489813,0.0023656837366147617,0.009223805403979013,0.0001559045451108366,0.0010571642332560173,0.016904131051539147,0.0004064860154445545,0.1708549668949237,0.46573293068330524,0.019804838728581162,0.14174453473433066,0.0017255846415691867,0.02672825559068915,0.07931049680575854
342,69,1923,Crime|Mystery|Comedy,0.07807425014744929,0.2278446556518292,0.059337278789962145,0.2750480346924663,0.005774344097757774,0.06157024462235034,0.003033755787653836,0.0054553878855658905,5.4803900000220316e-06,0.007149422621854974,0.015192493238718125,0.24555654519978978,0.01586179879069555,9.63080839069731e-05
343,67,1650,Romance|Sci-Fi|Action,0.15383642261847216,0.058594114411996336,0.0019661992978591766,0.015795474183663942,0.09812882177397814,0.1572151282029869,0.03247605775753499,0.227485635822107,0.06305409000936496,0.00035573248960963575,0.00017527576785911455,0.07774236913696807,0.10356737358661762,0.009607304940981984
344,45,1359,Action-Comedy|Spy-Thriller|Crime,0.03474121875227853,0.012532989751570897,0.4313596593788667,0.1749598304448355,0.18783175242498987,0.0002652416712780559,0.011991449494423746,0.010710652810691074,0.003928418931917775,0.05024974608454647,0.007682886426269736,0.011149123382755364,0.03363800312916332,0.028959027316412894
345,31,1669,Animation|Action|Horror,0.12088375992645335,0.0011320419260410863,0.08887518017925095,0.0014750665281620535,0.039359930368322055,0.051452436126559274,0.025035072111538288,0.0012613060151433731,0.10749840809196619,0.3135254297736931,0.0807364658740194,0.10483391367305657,0.06371072631856049,0.0002202630872337875
346,34,43,Fantasy|Comedy|Drama,0.0015146219799995525,0.1928694009989993,3.473216997835265e-05,0.1455128293909751,0.03226476100651243,0.004182613963945038,0.14704546539417215,0.0059095451147926125,8.673059790565564e-05,1.5872729183683232e-05,0.004990957924568681,0.032754468565888525,0.43246862024928273,0.00034937991379624
347,17,1909,Crime|Sci-Fi|Thriller,0.006184170958099198,0.04490008658247752,0.09202094516809019,0.3055596858038312,0.03237031677670923,0.20832485748988325,0.026492946173367466,7.856635256863692e-05,0.00017784492201139461,0.0024072458275141992,0.18791972923707229,0.08120723918246887,0.0014244732086522646,0.010931892317254444
348,45,1797,Action|Documentary|Comedy,0.3228003674551293,0.14679240141120906,3.3300149255186243e-05,0.0034051568993031787,0.027723762117241375,0.055512318491245036,0.08382659671285882,0.014237354409836303,2.2823725489501535e-07,0.014736835747551096,0.0015121197931507301,0.021114228350428737,0.00723425240992551,0.3010710778156107
349,52,862,Fantasy|Animation|Romance,0.13112114670050862,0.09211745155772899,0.0536222318076427,0.00010480824534984475,0.09377626093534075,0.0054780587143091804,0.00207960375344077,0.14323786710432904,0.00010418233168678878,0.1830169635337602,0.0807658551577593,0.013528952558024759,0.20025592215560103,0.0007906954445178932
350,23,1944,Horror|Action-Comedy|Romance,0.0036581061209799703,0.0922575559313765,0.1892744719444317,0.025176894118128002,0.0017916092000617241,0.027296014100235143,0.02526458271560435,0.17023136285507842,0.28323623295944256,0.00023449131121138376,0.004365871050917503,0.044675060673324794,0.11491627574152076,0.01762147127768716
351,33,294,Crime|Romance|Fantasy,0.13413955142845901,0.0009033454705144147,0.024646109800568795,0.3065078299599627,0.02377634521155037,0.018960776774873882,0.09787293207693869,0.20642157454497717,0.007483882014581449,0.0006899871601062533,1.8171630022696125e-07,0.041900123311139084,0.1350042742150205,0.0016930863150076024
352,35,1166,Thriller|Crime|Comedy,0.008071712069219247,0.12282525803170075,0.03170846259335527,0.15070654200573333,0.003672277743512775,0.010636518494718562,0.07163621221335571,0.0045749866003800144,0.030358650166241327,0.11416143407228868,0.29285130746792687,0.09055642282586257,0.01915926038513027,0.04908095533057473
353,71,904,Sci-Fi|Fantasy|Horror,0.0050609760967578275,0.06186266539207878,0.014138316836890014,0.01664640676143177,0.024693625554288893,0.5540335985616183,0.007871369849860279,0.00655512434452524,0.0914260729560172,0.026333862447981474,0.02293863746271802,0.0015126422733288908,0.1613180524561965,0.00560864900630668
354,18,1228,Action|Comedy|Horror,0.2639730555086718,0.22423785548952824,0.004198697077089862,0.06517854302969416,0.0043960493950663555,0.00424890011529037,0.012388593631185989,0.11978022201699694,0.19231211640362564,0.022547384842953846,0.004590354784087093,0.0011424214581127476,0.0464163740479982,0.03458943219969901
355,33,849,Mystery|Action-Comedy|Fantasy,0.00013160090020814506,0.013981427660932109,0.21524691555444422,0.09033587224019518,0.04245192741371793,0.010032060907115803,0.00011840530199293773,0.07978184947489027,0.0026619377104958168,0.016691807813367657,0.0009169700921253552,0.29474770076849566,0.14492957506328719,0.08797194909873166
356,57,723,Crime|Sci-Fi|Spy-Thriller,0.04332109575407587,0.017730519468905137,0.02112754851417437,0.4144064950149283,0.12063893637162036,0.14808114749260953,0.019426967801565175,0.047714186434485995,0.0004987906792617036,0.1056437162314667,6.053136105136551e-06,0.03447518058934291,0.026929323881759108,3.862969977761485e-08
357,61,1685,Mystery|Romance|Comedy,0.0712541072535562,0.1501051894368292,2.081998630024625e-06,0.020555778288168382,0.0053640115993488155,0.10814824060254477,0.004523200751891008,0.17986787437883384,0.023542434654779447,0.015770089270028292,0.03735583729429888,0.18267036212533064,0.13343527113992731,0.06740552120583317
358,34,1026,Thriller|Animation|Crime,0.006857798448315426,0.034609723783393304,0.015075077165299489,0.08814811919331991,0.01091521614006856,0.0035197465195528554,0.0006051974475064168,0.005085119183959143,0.032338322378565605,0.26479986649722714,0.4453600135033666,7.832337815222802e-06,0.05230294847547259,0.04037501892613773
359,41,1183,Drama|Fantasy|Sci-Fi,0.0032383684563408884,0.001409037489043385,0.020428056930794556,0.006962788407323452,0.005850933761225018,0.07463086738340621,0.6273328056904169,0.020195355409203593,0.01824401255336074,0.003048926178740598,7.33674278089492e-05,0.046450372177995726,0.17200562413092935,0.00012948400341088564
360,23,1702,Comedy|Action|Fantasy,0.14821799893606233,0.4153310006951363,0.017060790260294063,0.0006475478632901751,2.4587742730004784e-06,0.0015742939594450484,0.12184470426043721,0.001854000450959277,0.005652659787184753,0.019910431255320462,0.00710765772401384,0.07917395274982016,0.132637573419971,0.04898492986379232
361,31,370,Action-Comedy|Action|Mystery,0.13907734033180058,0.056409995016899944,0.3852155500817982,0.04257132310870225,0.040625240784916666,0.001280838760867798,0.007766368707334138,0.037625060303513286,0.054466386588456324,0.0005905002406267671,0.10364083194370055,0.1111931570589862,0.017266359776570032,0.0022710472958273765
362,17,208,Spy-Thriller|Sci-Fi|Action,0.03863880642747458,0.014826484370822332,0.015421912673555164,0.015859745009432106,0.8462067912247708,0.0437544157341791,0.0007136958652521285,0.002386266451134597,0.00162112650663212,0.0036384615619012906,0.0004782452549636147,0.005774722436137453,0.007718151614478286,0.0029611748692662102
363,30,1981,Action-Comedy|Thriller|Romance,0.008668223197238775,0.046062670771178295,0.3906070211871017,0.008056146659254458,0.005207514214564574,0.015177435685920629,0.0047331455898188685,0.11381717272478607,0.010237832309520451,0.024188634678260823,0.22676113784203294,0.03193485789739406,0.09177591188455121,0.022772295358377232
364,47,1845,Drama|Crime|Animation,0.002413950650293295,0.005110111982119959,0.11180325704024614,0.2565686790388418,0.007618436625202851,0.06705462492296793,0.28118343811699936,0.013187712060442556,0.003161731350710217,0.11559516931552653,0.010812184275129703,0.034348605418855385,0.0909006946466772,0.000241404555987194
365,73,1989,Romance|Animation|Horror,0.00014315796261278764,0.09535459482213961,0.019773712054458173,0.09596494165803215,0.0016078331180341369,0.027878745274175366,0.05077116097113705,0.33821860064319537,0.11306733497356872,0.15245528963031013,0.027435324308041218,0.07508571420233794,0.0021591940501228903,8.439633183414646e-05
366,17,1396,Action-Comedy|Spy-Thriller|Thriller,0.024658153683320402,0.0011519855436090722,0.2964975613731829,0.012121963151132426,0.2598320326328244,0.0002930401525214927,0.036024949574923096,0.009438339753874526,0.03517505396440573,0.018996576086967712,0.2224433510036094,0.001660434352134045,0.022812881540498136,0.058893677186996736
367,48,1284,Horror|Thriller|Documentary,0.000797073024499187,9.200080343025329e-06,0.028048558910872066,0.002649907007974276,0.01209047333729649,0.01596714393227325,0.10809917021957635,0.08515102279714963,0.26442011989375475,0.00303505731052302,0.1680115730991947,0.04519487220500455,0.1284156331453646,0.13811019503617392
368,69,665,Action|Drama|Spy-Thriller,0.2546016446120061,0.026387807103444308,0.004253467846995041,6.319755149468953e-05,0.20007740367368113,0.10966363909811659,0.23453978631775413,0.0012304923711375162,1.8808112945586064e-05,0.003017826652163227,0.0003246750627408723,0.0366492545570391,0.0725422679803693,0.05662972906011238
369,15,823,Crime|Mystery|Fantasy,0.030152755758619896,0.015018912250568804,0.012016314582433638,0.4534448967069697,0.07256803064193772,4.102283850170581e-06,0.00196647883339694,0.0005055662359040744,0.0072905496157660695,0.0019230729694805846,0.04975021963819837,0.235478825304207,0.07400044904020915,0.045879826138457716
370,56,492,Mystery|Documentary|Crime,0.010884299229297383,0.0015036112739706816,0.0001280279891423217,0.19243342133592053,0.00023174536268669125,0.012249222818453108,0.07369865847725009,0.0339169027598954,0.004149549052654464,0.032936051295707466,0.0515103056887903,0.32564184678334257,0.0002698149119394307,0.26044654302094944
371,34,1471,Action|Fantasy|Action-Comedy,0.4836789350814365,0.026766518959462755,0.14939166941343945,0.028050198101347866,0.028787646408889797,0.00030268864069749377,8.881131945132448e-05,0.0077205312424081735,0.015996061884361246,0.06792173554742684,0.02601161254486665,6.629914978643443e-05,0.1594141555647931,0.005803136141632334
372,47,1349,Comedy|Fantasy|Spy-Thriller,0.02050522921166383,0.3833382024844349,0.006204289213624933,0.0028365603038848775,0.0950629581338056,0.010376789972945007,0.04880465514305738,0.09176248411913866,0.0012412989327311027,0.021532942883632885,0.008945430546458284,0.05475270015118792,0.25225496522382773,0.0023814936796068198
373,74,468,Mystery|Action-Comedy|Romance,0.02103799787771154,0.05347089924278966,0.26823942577826115,0.020382240202397064,0.003572191628131579,0.0020217200919320387,0.06075630816285103,0.08500894133775552,0.012837175704898476,0.049093166067729156,0.07825254814405166,0.3134491028922332,0.02940718377543555,0.0024710990938222877
374,46,509,Crime|Spy-Thriller|Romance,0.14032504847197177,0.01747248753679934,0.0025862297433831977,0.2548582183357097,0.21143993191247146,0.024824746510996327,0.03684836810997007,0.16817419697567138,0.0025357373760167643,0.0032230144207035963,0.0019267796044401186,1.9676257399698916e-06,0.0018919147880437923,0.13389135858808265
375,15,1260,Thriller|Documentary|Action,0.09390935664195238,0.09006002518836201,0.03426827606735987,0.0021825117317482543,0.07917469033926713,0.010837849334110156,0.00019819004482896045,0.0033766935634973786,0.00038494586396607894,0.054351638170458905,0.2898100589344155,0.049142706955155144,0.057274423906213665,0.23502863325866435
376,42,1211,Horror|Action|Drama,0.324026944712723,3.5773449541696164e-08,0.0013773935756658845,0.004941590328767665,1.2599131855780442e-06,1.4813670841316311e-05,0.13402250575990793,0.10254220912493625,0.38404252538931355,4.571772053374435e-06,0.011278655052952365,0.034163824734541375,0.0024857279711960677,0.0010979422204662355
377,36,1307,Horror|Action|Drama,0.16157389005078726,0.00866784530055909,0.08770749353396805,0.04285760987998724,0.00523690793713128,0.14921428357395541,0.15973105973824553,0.0011800775940130424,0.19808232771360412,0.009416864600986702,0.006427492943077631,0.10710963471350965,0.004590909580911232,0.05820360283926378
378,28,1365,Romance|Mystery|Drama,0.04221419774271046,0.02660697326156472,0.13230872188232226,0.060690424105909156,0.02192116207303133,0.0058267023081278084,0.1414388003652435,0.29595533495568627,0.01653376242456932,0.0038449916685074715,0.0003169793604090957,0.22061747884261018,8.11183427372693e-05,0.03164335266657118
379,14,166,Drama|Fantasy|Romance,3.08901228179036e-07,0.007918609149685157,0.04337273668821767,0.04413312917463215,0.000810563785357319,0.02382416736899436,0.49599666769732886,0.086805852729621,0.0032351090920496664,0.02023119214597964,0.012423904527104136,0.010670899177003671,0.23670902394683335,0.013867835615964684
380,57,1827,Thriller|Comedy|Action,0.05748338749910637,0.1500140169924813,0.004652385909280913,0.02491125089209316,0.022775471253387504,0.047512983196695,0.028024029210771368,0.013090862035888511,0.008667440674459988,0.017559645804221917,0.5634066630696364,0.004415551983575928,0.01918874648584247,0.03829756499255915
381,32,1475,Fantasy|Thriller|Documentary,0.05322564893291732,0.0485627744913218,0.01957289968935982,0.006916589774855381,0.0017253278518685293,0.04777128096398532,0.05494361183014731,0.00014652809692390563,0.030488168959427426,0.05585984855084499,0.11068682613089222,0.05395116916620006,0.45831528720278225,0.057834038358473804
382,53,1457,Horror|Action|Crime,0.13196512012182018,0.0008086995265116106,0.046738111279419965,0.12387327575100145,0.08004295206330653,0.0013965524083185755,0.057719355314533635,0.012984532404794242,0.4026867715648435,0.052779769293270704,0.021552322445943625,0.02153442181651992,0.0032408685402763792,0.04267724746943959
383,53,1116,Documentary|Action|Spy-Thriller,0.4378811309012071,0.0005075565058643003,1.5200373891648888e-06,0.03440838637429793,0.04202814697290337,0.010245474917098606,0.019090371730427855,0.0011580463875909084,0.002785266931609333,0.0011184240653338501,0.0005914594271075465,0.006369113655813295,0.0030720326799412922,0.4407430694134153
384,39,764,Action-Comedy|Mystery|Action,0.09125019357850554,0.08934277873972427,0.2795908680931056,0.002951279777023907,0.052020000637754915,0.0016148342758372596,0.03060220065505744,0.010022904376990653,0.05255653637960137,0.03938695634901822,0.08716551596246888,0.12983310618547939,0.04407306832765115,0.08958975666178129
385,69,1988,Documentary|Action|Drama,0.247464669374961,0.002773095295939242,0.009405525303099191,0.007432488153627122,0.05467455026859745,0.009834130154875392,0.1467863636920462,0.0075793164906236485,0.0008084774234198329,0.0015970424476415758,0.10612888396786589,0.09957160307921492,0.0009020663525947312,0.3050417879954938
386,30,1206,Horror|Romance|Action-Comedy,0.0069593272554613365,0.008729151450270181,0.15666050490891908,0.00241724331113644,0.11868592429448016,0.12438702394423097,0.013258042669893652,0.20021095710159093,0.23789758657052046,0.0033324163055204435,0.011332832190061556,0.10054932451456726,0.01510216875755423,0.00047749672579320705
